,var1,var2,correlation,p_value,significant
103,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobin_Avg_chronic,0.017045187223926634,0.7676127907225258,False
104,AbsoluteEosinophilCount_Avg_preclinical,AbsoluteEosinophilCount_Avg_acute,0.2946600835292959,1.747551430274367e-07,False
105,AbsoluteEosinophilCount_Avg_preclinical,AbsoluteEosinophilCount_Avg_chronic,0.3800459361026548,7.558427400048441e-12,False
106,AbsoluteEosinophilCount_Avg_acute,AbsoluteEosinophilCount_Avg_preclinical,0.29466008352929596,1.747551430274354e-07,False
107,AbsoluteEosinophilCount_Avg_acute,AbsoluteEosinophilCount_Avg_chronic,0.29195551552672866,2.2889163144362265e-07,False
108,AbsoluteEosinophilCount_Avg_chronic,AbsoluteEosinophilCount_Avg_preclinical,0.38004593610265475,7.558427400048441e-12,False
109,AbsoluteEosinophilCount_Avg_chronic,AbsoluteEosinophilCount_Avg_acute,0.2919555155267287,2.2889163144362185e-07,False
110,MeanCorpuscularVolume_Avg_preclinical,MeanCorpuscularVolume_Avg_chronic,0.6527165790891555,3.60967203167453e-38,False
111,MeanCorpuscularVolume_Avg_preclinical,MeanCorpuscularVolume_Avg_acute,0.7164044857448187,5.5885355451708944e-49,False
112,MeanCorpuscularVolume_Avg_chronic,MeanCorpuscularVolume_Avg_preclinical,0.6527165790891555,3.60967203167453e-38,False
113,MeanCorpuscularVolume_Avg_chronic,MeanCorpuscularVolume_Avg_acute,0.6857372639831435,1.9906539455796605e-43,False
114,MeanCorpuscularVolume_Avg_acute,MeanCorpuscularVolume_Avg_preclinical,0.7164044857448187,5.5885355451708944e-49,False
115,MeanCorpuscularVolume_Avg_acute,MeanCorpuscularVolume_Avg_chronic,0.6857372639831435,1.9906539455796605e-43,False
116,PlateletCount_Avg_acute,PlateletCount_Avg_preclinical,0.3345281349886951,2.3441829143593572e-09,False
117,PlateletCount_Avg_acute,PlateletCount_Avg_chronic,0.36258595554946016,7.605085655236765e-11,False
118,PlateletCount_Avg_preclinical,PlateletCount_Avg_acute,0.3345281349886951,2.3441829143593572e-09,False
119,PlateletCount_Avg_preclinical,PlateletCount_Avg_chronic,0.36266423488516264,7.529083273387193e-11,False
120,PlateletCount_Avg_chronic,PlateletCount_Avg_acute,0.3625859555494602,7.605085655236711e-11,False
121,PlateletCount_Avg_chronic,PlateletCount_Avg_preclinical,0.36266423488516264,7.529083273387193e-11,False
122,MonocytesPercentage_Avg_chronic,MonocytesPercentage_Avg_preclinical,0.057729605283372024,0.31654878975336675,False
